,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
133334,GRC,Europe,Greece,2020-03-24,794.0,0.0,54.429,17.0,0.0,1.857,76.457,0.0,5.241,1.637,0.0,0.179,1.31,,,,,,,,,9071.0,427.0,0.868,0.041,559.0,0.054,0.091,11.0,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133335,GRC,Europe,Greece,2020-03-25,794.0,0.0,54.429,17.0,0.0,1.857,76.457,0.0,5.241,1.637,0.0,0.179,1.29,,,,,,,,,10495.0,1424.0,1.005,0.136,642.0,0.061,0.0928,10.8,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133336,GRC,Europe,Greece,2020-03-26,794.0,0.0,54.429,17.0,0.0,1.857,76.457,0.0,5.241,1.637,0.0,0.179,1.27,,,,,,,,,,,,,771.0,0.074,0.0773,12.9,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133337,GRC,Europe,Greece,2020-03-27,794.0,0.0,54.429,17.0,0.0,1.857,76.457,0.0,5.241,1.637,0.0,0.179,1.25,,,,,,,,,13477.0,,1.29,,901.0,0.086,0.0539,18.6,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133338,GRC,Europe,Greece,2020-03-28,794.0,0.0,54.429,17.0,0.0,1.857,76.457,0.0,5.241,1.637,0.0,0.179,1.27,,,,,,,,,14363.0,886.0,1.375,0.085,933.0,0.089,0.0467,21.4,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133339,GRC,Europe,Greece,2020-03-29,1332.0,538.0,76.857,42.0,25.0,3.571,128.262,51.806,7.401,4.044,2.407,0.344,1.29,,,,,55.0,5.258,,,15151.0,788.0,1.45,0.075,1021.0,0.098,0.0744,13.4,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,332.2,0.95,2.86,31.601282
133340,GRC,Europe,Greece,2020-03-30,1332.0,0.0,76.857,42.0,0.0,3.571,128.262,0.0,7.401,4.044,0.0,0.344,1.18,,,,,,,,,15961.0,810.0,1.528,0.078,1045.0,0.1,0.063,15.9,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133341,GRC,Europe,Greece,2020-03-31,1332.0,0.0,76.857,42.0,0.0,3.571,128.262,0.0,7.401,4.044,0.0,0.344,1.08,,,,,,,,,16732.0,771.0,1.602,0.074,1094.0,0.105,0.0539,18.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133342,GRC,Europe,Greece,2020-04-01,1332.0,0.0,76.857,42.0,0.0,3.571,128.262,0.0,7.401,4.044,0.0,0.344,1.0,,,,,,,,,17350.0,618.0,1.661,0.059,979.0,0.094,0.0468,21.3,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133343,GRC,Europe,Greece,2020-04-02,1332.0,0.0,76.857,42.0,0.0,3.571,128.262,0.0,7.401,4.044,0.0,0.344,0.94,,,,,,,,,18844.0,1494.0,1.804,0.143,980.0,0.094,0.0468,21.4,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133344,GRC,Europe,Greece,2020-04-03,1332.0,0.0,76.857,42.0,0.0,3.571,128.262,0.0,7.401,4.044,0.0,0.344,0.9,,,,,,,,,22437.0,3593.0,2.148,0.344,1280.0,0.123,0.0868,11.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133345,GRC,Europe,Greece,2020-04-04,1332.0,0.0,76.857,42.0,0.0,3.571,128.262,0.0,7.401,4.044,0.0,0.344,0.85,,,,,,,,,23333.0,896.0,2.234,0.086,1281.0,0.123,0.0935,10.7,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133346,GRC,Europe,Greece,2020-04-05,1866.0,534.0,76.286,77.0,35.0,5.0,179.683,51.42,7.346,7.415,3.37,0.481,0.8,,,,,40.0,3.824,,,25453.0,2120.0,2.437,0.203,1472.0,0.141,0.0562,17.8,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,375.6,1.01,1.8,35.729805
133347,GRC,Europe,Greece,2020-04-06,1866.0,0.0,76.286,77.0,0.0,5.0,179.683,0.0,7.346,7.415,0.0,0.481,0.8,,,,,,,,,26193.0,740.0,2.508,0.071,1462.0,0.14,0.0585,17.1,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133348,GRC,Europe,Greece,2020-04-07,1866.0,0.0,76.286,77.0,0.0,5.0,179.683,0.0,7.346,7.415,0.0,0.481,0.79,,,,,,,,,28584.0,2391.0,2.737,0.229,1693.0,0.162,0.057,17.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133349,GRC,Europe,Greece,2020-04-08,1866.0,0.0,76.286,77.0,0.0,5.0,179.683,0.0,7.346,7.415,0.0,0.481,0.79,,,,,,,,,32528.0,3944.0,3.114,0.378,2168.0,0.208,0.048,20.8,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133350,GRC,Europe,Greece,2020-04-09,1866.0,0.0,76.286,77.0,0.0,5.0,179.683,0.0,7.346,7.415,0.0,0.481,0.78,,,,,,,,,33634.0,1106.0,3.22,0.106,2113.0,0.202,0.054,18.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133351,GRC,Europe,Greece,2020-04-10,1866.0,0.0,76.286,77.0,0.0,5.0,179.683,0.0,7.346,7.415,0.0,0.481,0.76,,,,,,,,,35432.0,1798.0,3.392,0.172,1856.0,0.178,0.0305,32.8,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133352,GRC,Europe,Greece,2020-04-11,1866.0,0.0,76.286,77.0,0.0,5.0,179.683,0.0,7.346,7.415,0.0,0.481,0.74,,,,,,,,,37344.0,1912.0,3.575,0.183,2002.0,0.192,0.0291,34.3,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133353,GRC,Europe,Greece,2020-04-12,2155.0,289.0,41.286,99.0,22.0,3.143,207.511,27.829,3.976,9.533,2.118,0.303,0.71,,,,,20.0,1.912,,,42261.0,4917.0,4.046,0.471,2401.0,0.23,0.0206,48.6,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,351.6,0.89,-1.01,33.44675
133354,GRC,Europe,Greece,2020-04-13,2155.0,0.0,41.286,99.0,0.0,3.143,207.511,0.0,3.976,9.533,0.0,0.303,0.71,,,,,,,,,43431.0,1170.0,4.158,0.112,2463.0,0.236,0.0226,44.2,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133355,GRC,Europe,Greece,2020-04-14,2155.0,0.0,41.286,99.0,0.0,3.143,207.511,0.0,3.976,9.533,0.0,0.303,0.69,,,,,,,,,,,,,2404.0,0.23,0.0201,49.8,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133356,GRC,Europe,Greece,2020-04-15,2155.0,0.0,41.286,99.0,0.0,3.143,207.511,0.0,3.976,9.533,0.0,0.303,0.7,,,,,,,,,47389.0,,4.537,,2123.0,0.203,0.0207,48.2,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133357,GRC,Europe,Greece,2020-04-16,2155.0,0.0,41.286,99.0,0.0,3.143,207.511,0.0,3.976,9.533,0.0,0.303,0.71,,,,,,,,,49390.0,2001.0,4.728,0.192,2251.0,0.216,0.016,62.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133358,GRC,Europe,Greece,2020-04-17,2155.0,0.0,41.286,99.0,0.0,3.143,207.511,0.0,3.976,9.533,0.0,0.303,0.73,,,,,,,,,51645.0,2255.0,4.944,0.216,2316.0,0.222,0.0133,75.4,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133359,GRC,Europe,Greece,2020-04-18,2155.0,0.0,41.286,99.0,0.0,3.143,207.511,0.0,3.976,9.533,0.0,0.303,0.75,,,,,,,,,53290.0,1645.0,5.102,0.157,2278.0,0.218,0.0097,103.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133360,GRC,Europe,Greece,2020-04-19,2273.0,118.0,16.857,113.0,14.0,2.0,218.874,11.363,1.623,10.881,1.348,0.193,0.78,,,,,17.0,1.625,,,,,,,1651.0,0.158,0.0142,70.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,279.0,0.66,-3.1,26.54051
133361,GRC,Europe,Greece,2020-04-20,2273.0,0.0,16.857,113.0,0.0,2.0,218.874,0.0,1.623,10.881,0.0,0.193,0.83,,,,,,,,,54344.0,,5.203,,1559.0,0.149,0.0092,109.1,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133362,GRC,Europe,Greece,2020-04-21,2273.0,0.0,16.857,113.0,0.0,2.0,218.874,0.0,1.623,10.881,0.0,0.193,0.89,,,,,,,,,55666.0,1322.0,5.329,0.127,1465.0,0.14,0.0225,44.4,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133363,GRC,Europe,Greece,2020-04-22,2273.0,0.0,16.857,113.0,0.0,2.0,218.874,0.0,1.623,10.881,0.0,0.193,0.86,,,,,,,,,56992.0,1326.0,5.456,0.127,1372.0,0.131,0.0225,44.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133364,GRC,Europe,Greece,2020-04-23,2273.0,0.0,16.857,113.0,0.0,2.0,218.874,0.0,1.623,10.881,0.0,0.193,0.84,,,,,,,,,59241.0,2249.0,5.672,0.215,1407.0,0.135,0.026,38.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133365,GRC,Europe,Greece,2020-04-24,2273.0,0.0,16.857,113.0,0.0,2.0,218.874,0.0,1.623,10.881,0.0,0.193,0.8,,,,,,,,,61407.0,2166.0,5.879,0.207,1395.0,0.134,0.0272,36.7,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133366,GRC,Europe,Greece,2020-04-25,2273.0,0.0,16.857,113.0,0.0,2.0,218.874,0.0,1.623,10.881,0.0,0.193,0.76,,,,,,,,,63087.0,1680.0,6.04,0.161,1400.0,0.134,0.0277,36.2,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133367,GRC,Europe,Greece,2020-04-26,2576.0,303.0,43.286,134.0,21.0,3.0,248.051,29.177,4.168,12.903,2.022,0.289,0.74,,,,,10.0,0.956,,,64608.0,1521.0,6.185,0.146,1542.0,0.148,0.0252,39.7,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,185.0,0.42,-4.09,17.598547
133368,GRC,Europe,Greece,2020-04-27,2576.0,0.0,43.286,134.0,0.0,3.0,248.051,0.0,4.168,12.903,0.0,0.289,0.72,,,,,,,,,66094.0,1486.0,6.328,0.142,1679.0,0.161,0.0246,40.7,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133369,GRC,Europe,Greece,2020-04-28,2576.0,0.0,43.286,134.0,0.0,3.0,248.051,0.0,4.168,12.903,0.0,0.289,0.7,,,,,,,,,69833.0,3739.0,6.686,0.358,2024.0,0.194,0.0116,85.9,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133370,GRC,Europe,Greece,2020-04-29,2576.0,0.0,43.286,134.0,0.0,3.0,248.051,0.0,4.168,12.903,0.0,0.289,0.69,,,,,,,,,72130.0,2297.0,6.905,0.22,2163.0,0.207,0.0111,90.1,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133371,GRC,Europe,Greece,2020-04-30,2576.0,0.0,43.286,134.0,0.0,3.0,248.051,0.0,4.168,12.903,0.0,0.289,0.68,,,,,,,,,75170.0,3040.0,7.196,0.291,2276.0,0.218,0.008,124.5,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133372,GRC,Europe,Greece,2020-05-01,2576.0,0.0,43.286,134.0,0.0,3.0,248.051,0.0,4.168,12.903,0.0,0.289,0.68,,,,,,,,,77251.0,2081.0,7.396,0.199,2263.0,0.217,0.0077,129.8,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133373,GRC,Europe,Greece,2020-05-02,2576.0,0.0,43.286,134.0,0.0,3.0,248.051,0.0,4.168,12.903,0.0,0.289,0.68,,,,,,,,,78207.0,956.0,7.487,0.092,2160.0,0.207,0.0075,132.6,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133374,GRC,Europe,Greece,2020-05-03,2680.0,104.0,14.857,144.0,10.0,1.429,258.065,10.014,1.431,13.866,0.963,0.138,0.68,,,,,4.0,0.382,,,79332.0,1125.0,7.595,0.108,2103.0,0.201,0.0074,135.1,samples tested,,,,,,,,,,,,,,84.26,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,161.0,0.35,-1.03,15.315492
133375,GRC,Europe,Greece,2020-05-04,2680.0,0.0,14.857,144.0,0.0,1.429,258.065,0.0,1.431,13.866,0.0,0.138,0.69,,,,,,,,,80951.0,1619.0,7.75,0.155,2122.0,0.203,0.0066,151.6,samples tested,,,,,,,,,,,,,,81.48,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133376,GRC,Europe,Greece,2020-05-05,2680.0,0.0,14.857,144.0,0.0,1.429,258.065,0.0,1.431,13.866,0.0,0.138,0.71,,,,,,,,,83750.0,2799.0,8.018,0.268,1988.0,0.19,0.0055,183.1,samples tested,,,,,,,,,,,,,,72.22,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133377,GRC,Europe,Greece,2020-05-06,2680.0,0.0,14.857,144.0,0.0,1.429,258.065,0.0,1.431,13.866,0.0,0.138,0.74,,,,,,,,,87052.0,3302.0,8.334,0.316,2132.0,0.204,0.0058,171.5,samples tested,,,,,,,,,,,,,,72.22,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133378,GRC,Europe,Greece,2020-05-07,2680.0,0.0,14.857,144.0,0.0,1.429,258.065,0.0,1.431,13.866,0.0,0.138,0.76,,,,,,,,,90043.0,2991.0,8.62,0.286,2125.0,0.203,0.0058,171.0,samples tested,,,,,,,,,,,,,,72.22,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133379,GRC,Europe,Greece,2020-05-08,2680.0,0.0,14.857,144.0,0.0,1.429,258.065,0.0,1.431,13.866,0.0,0.138,0.77,,,,,,,,,94291.0,4248.0,9.027,0.407,2434.0,0.233,0.0046,215.7,samples tested,,,,,,,,,,,,,,72.22,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133380,GRC,Europe,Greece,2020-05-09,2680.0,0.0,14.857,144.0,0.0,1.429,258.065,0.0,1.431,13.866,0.0,0.138,0.79,,,,,,,,,97384.0,3093.0,9.323,0.296,2740.0,0.262,0.0047,213.1,samples tested,,,,,,,,,,,,,,72.22,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133381,GRC,Europe,Greece,2020-05-10,2780.0,100.0,14.286,153.0,9.0,1.286,267.695,9.629,1.376,14.733,0.867,0.124,0.8,,,,,4.0,0.382,,,98877.0,1493.0,9.466,0.143,2792.0,0.267,0.0046,217.2,samples tested,,,,,,,,,,,,,,72.22,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,34.199997,0.07,-5.63,3.2533526
133382,GRC,Europe,Greece,2020-05-11,2780.0,0.0,14.286,153.0,0.0,1.286,267.695,0.0,1.376,14.733,0.0,0.124,0.82,,,,,,,,,99363.0,486.0,9.513,0.047,2630.0,0.252,0.0051,195.8,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133383,GRC,Europe,Greece,2020-05-12,2780.0,0.0,14.286,153.0,0.0,1.286,267.695,0.0,1.376,14.733,0.0,0.124,0.83,,,,,,,,,106054.0,6691.0,10.153,0.641,3186.0,0.305,0.0046,218.7,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133384,GRC,Europe,Greece,2020-05-13,2780.0,0.0,14.286,153.0,0.0,1.286,267.695,0.0,1.376,14.733,0.0,0.124,0.84,,,,,,,,,112042.0,5988.0,10.726,0.573,3570.0,0.342,0.0039,257.6,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133385,GRC,Europe,Greece,2020-05-14,2780.0,0.0,14.286,153.0,0.0,1.286,267.695,0.0,1.376,14.733,0.0,0.124,0.85,,,,,,,,,116233.0,4191.0,11.128,0.401,3741.0,0.358,0.0035,284.6,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133386,GRC,Europe,Greece,2020-05-15,2780.0,0.0,14.286,153.0,0.0,1.286,267.695,0.0,1.376,14.733,0.0,0.124,0.85,,,,,,,,,120015.0,3782.0,11.49,0.362,3675.0,0.352,0.0046,216.2,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133387,GRC,Europe,Greece,2020-05-16,2780.0,0.0,14.286,153.0,0.0,1.286,267.695,0.0,1.376,14.733,0.0,0.124,0.83,,,,,,,,,126283.0,6268.0,12.09,0.6,4128.0,0.395,0.0038,265.1,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133388,GRC,Europe,Greece,2020-05-17,2884.0,104.0,14.857,166.0,13.0,1.857,277.709,10.014,1.431,15.985,1.252,0.179,0.8,,,,,5.0,0.478,,,128525.0,2242.0,12.305,0.215,4235.0,0.405,0.004,251.2,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,342.8,0.67,14.26,32.60963
133389,GRC,Europe,Greece,2020-05-18,2884.0,0.0,14.857,166.0,0.0,1.857,277.709,0.0,1.431,15.985,0.0,0.179,0.77,,,,,,,,,131684.0,3159.0,12.607,0.302,4617.0,0.442,0.0034,293.8,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133390,GRC,Europe,Greece,2020-05-19,2884.0,0.0,14.857,166.0,0.0,1.857,277.709,0.0,1.431,15.985,0.0,0.179,0.74,,,,,,,,,136001.0,4317.0,13.02,0.413,4278.0,0.41,0.0032,311.9,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133391,GRC,Europe,Greece,2020-05-20,2884.0,0.0,14.857,166.0,0.0,1.857,277.709,0.0,1.431,15.985,0.0,0.179,0.74,,,,,,,,,139445.0,3444.0,13.35,0.33,3915.0,0.375,0.0033,304.5,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133392,GRC,Europe,Greece,2020-05-21,2884.0,0.0,14.857,166.0,0.0,1.857,277.709,0.0,1.431,15.985,0.0,0.179,0.74,,,,,,,,,144078.0,4633.0,13.793,0.444,3978.0,0.381,0.003,335.5,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133393,GRC,Europe,Greece,2020-05-22,2884.0,0.0,14.857,166.0,0.0,1.857,277.709,0.0,1.431,15.985,0.0,0.179,0.75,,,,,,,,,147958.0,3880.0,14.165,0.371,3992.0,0.382,0.0023,443.6,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133394,GRC,Europe,Greece,2020-05-23,2884.0,0.0,14.857,166.0,0.0,1.857,277.709,0.0,1.431,15.985,0.0,0.179,0.74,,,,,,,,,152998.0,5040.0,14.647,0.483,3816.0,0.365,0.0021,468.6,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133395,GRC,Europe,Greece,2020-05-24,2931.0,47.0,6.714,173.0,7.0,1.0,282.235,4.526,0.647,16.659,0.674,0.096,0.74,,,,,4.0,0.382,,,153963.0,965.0,14.74,0.092,3634.0,0.348,0.0017,578.1,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,548.4,1.03,9.68,52.1678
133396,GRC,Europe,Greece,2020-05-25,2931.0,0.0,6.714,173.0,0.0,1.0,282.235,0.0,0.647,16.659,0.0,0.096,0.75,,,,,,,,,155037.0,1074.0,14.843,0.103,3336.0,0.319,0.002,507.7,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
133397,GRC,Europe,Greece,2020-05-26,2931.0,0.0,6.714,173.0,0.0,1.0,282.235,0.0,0.647,16.659,0.0,0.096,0.75,,,,,,,,,160991.0,5954.0,15.413,0.57,3570.0,0.342,0.002,510.0,samples tested,,,,,,,,,,,,,,68.52,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
